fips,animal_usd,crop_usd,total_usd
28019,5204000.0,479000.0,5683000.0
28023,67783000.0,11054000.0,78837000.0
28025,31702000.0,18115000.0,49817000.0
28029,90123000.0,2404000.0,92527000.0
28031,259869000.0,6135000.0,266004000.0
28033,1628000.0,50292000.0,51920000.0
28035,11785000.0,4791000.0,16576000.0
28037,950000.0,1038000.0,1988000.0
28039,3001000.0,15884000.0,18885000.0
28041,110668000.0,6101000.0,116769000.0
28043,2741000.0,14293000.0,17034000.0
28045,8182000.0,1530000.0,9712000.0
28047,3339000.0,1765000.0,5104000.0
28049,36879000.0,29989000.0,66868000.0
28051,4943000.0,99467000.0,104410000.0
28053,22841000.0,124587000.0,147428000.0
28057,1901000.0,15552000.0,17453000.0
28059,4243000.0,5670000.0,9913000.0
28061,215632000.0,1160000.0,216792000.0
28063,30864000.0,6811000.0,37675000.0
28065,84000000.0,2601000.0,86601000.0
28067,313127000.0,3815000.0,316942000.0
28069,34145000.0,970000.0,35115000.0
28071,3431000.0,7944000.0,11375000.0
28073,38378000.0,3062000.0,41440000.0
28075,4468000.0,1470000.0,5938000.0
28077,165143000.0,5084000.0,170227000.0
28079,416273000.0,5079000.0,421352000.0
28081,7697000.0,29770000.0,37467000.0
28083,81403000.0,215388000.0,296791000.0
28085,113910000.0,1898000.0,115808000.0
28087,29788000.0,25429000.0,55217000.0
28089,3046000.0,35327000.0,38373000.0
28091,136910000.0,1854000.0,138764000.0
28093,4052000.0,25678000.0,29730000.0
28095,9124000.0,32172000.0,41296000.0
28097,4795000.0,16343000.0,21138000.0
28099,252679000.0,4185000.0,256864000.0
28101,170869000.0,5772000.0,176641000.0
28103,111248000.0,91113000.0,202361000.0
28105,16593000.0,4697000.0,21290000.0
28107,7231000.0,44111000.0,51342000.0
28109,14451000.0,12342000.0,26793000.0
28111,13531000.0,4462000.0,17993000.0
28113,69859000.0,3386000.0,73245000.0
28115,6105000.0,28831000.0,34936000.0
28117,9641000.0,21930000.0,31571000.0
28121,168428000.0,16936000.0,185364000.0
28123,334275000.0,5809000.0,340084000.0
28125,4739000.0,122123000.0,126862000.0
28127,293617000.0,2375000.0,295992000.0
28129,276649000.0,5312000.0,281961000.0
28131,5977000.0,11795000.0,17772000.0
28133,49335000.0,299953000.0,349288000.0
28135,1303000.0,164091000.0,165394000.0
28137,11503000.0,25604000.0,37107000.0
28139,3390000.0,12912000.0,16302000.0
28141,1391000.0,2105000.0,3496000.0
28145,2570000.0,21596000.0,24166000.0
28147,117119000.0,2126000.0,119245000.0
28149,2118000.0,31849000.0,33967000.0
28153,312232000.0,4334000.0,316566000.0
28155,2279000.0,16698000.0,18977000.0
28157,6039000.0,1409000.0,7448000.0
28159,86381000.0,2561000.0,88942000.0
28161,2998000.0,22814000.0,25812000.0
28163,13088000.0,134176000.0,147264000.0
29001,21305000.0,41745000.0,63050000.0
29003,10810000.0,83994000.0,94804000.0
29005,3410000.0,229210000.0,232620000.0
29007,100387000.0,197676000.0,298063000.0
29009,544488000.0,16198000.0,560686000.0
29011,104512000.0,84407000.0,188919000.0
29013,55205000.0,124651000.0,179856000.0
29015,127701000.0,23414000.0,151115000.0
29017,12803000.0,18570000.0,31373000.0
29019,70239000.0,66855000.0,137094000.0
29021,4211000.0,68936000.0,73147000.0
29023,2173000.0,161013000.0,163186000.0
29025,17496000.0,66872000.0,84368000.0
29027,114851000.0,64860000.0,179711000.0
29029,23108000.0,4214000.0,27322000.0
29031,30296000.0,93096000.0,123392000.0
29033,17687000.0,191532000.0,209219000.0
29037,34107000.0,106191000.0,140298000.0
29039,51522000.0,12479000.0,64001000.0
29041,46850000.0,155453000.0,202303000.0
29043,30138000.0,6389000.0,36527000.0
29045,29914000.0,81331000.0,111245000.0
29047,25072000.0,28416000.0,53488000.0
29049,16747000.0,87774000.0,104521000.0
29051,24500000.0,15032000.0,39532000.0
29053,44881000.0,90636000.0,135517000.0
29055,13263000.0,5004000.0,18267000.0
29057,104805000.0,39667000.0,144472000.0
29059,70230000.0,8076000.0,78306000.0
29061,57686000.0,122813000.0,180499000.0
29063,18391000.0,74056000.0,92447000.0
29065,21312000.0,2861000.0,24173000.0
29067,37192000.0,3268000.0,40460000.0
29069,473000.0,292700000.0,293173000.0
29071,44595000.0,55150000.0,99745000.0
29073,16243000.0,15598000.0,31841000.0
29075,130651000.0,76876000.0,207527000.0
29077,34539000.0,9215000.0,43754000.0
29079,26977000.0,83269000.0,110246000.0
29081,25501000.0,109889000.0,135390000.0
29083,67874000.0,71859000.0,139733000.0
29085,23371000.0,10970000.0,34341000.0
29087,3713000.0,182478000.0,186191000.0
29089,9866000.0,65069000.0,74935000.0
29091,65572000.0,4979000.0,70551000.0
29093,3005000.0,1303000.0,4308000.0
29095,10624000.0,29838000.0,40462000.0
29097,75764000.0,41274000.0,117038000.0
29099,6893000.0,16803000.0,23696000.0
29101,135043000.0,99648000.0,234691000.0
29103,59731000.0,85370000.0,145101000.0
29105,55914000.0,6214000.0,62128000.0
29107,48193000.0,182446000.0,230639000.0
29109,226611000.0,27965000.0,254576000.0
29111,56192000.0,106133000.0,162325000.0
29113,33530000.0,83142000.0,116672000.0
29115,31622000.0,88596000.0,120218000.0
29117,19299000.0,119559000.0,138858000.0
29119,248096000.0,4289000.0,252385000.0
29121,47861000.0,109216000.0,157077000.0
29123,20224000.0,2326000.0,22550000.0
29125,42341000.0,5052000.0,47393000.0
29127,31588000.0,104206000.0,135794000.0
29129,44149000.0,50419000.0,94568000.0
29131,143767000.0,11796000.0,155563000.0
29133,183000.0,209859000.0,210042000.0
29135,146194000.0,24157000.0,170351000.0
29137,62949000.0,118084000.0,181033000.0
29139,14334000.0,86499000.0,100833000.0
29141,388299000.0,20315000.0,408614000.0
29145,574464000.0,13616000.0,588080000.0
29147,28206000.0,194746000.0,222952000.0
29149,40688000.0,1383000.0,42071000.0
29151,85415000.0,27261000.0,112676000.0
29153,39144000.0,2116000.0,41260000.0
29155,11000.0,233522000.0,233533000.0
29157,59183000.0,58484000.0,117667000.0
29159,263325000.0,99321000.0,362646000.0
29161,13139000.0,3091000.0,16230000.0
29163,43412000.0,123226000.0,166638000.0
29165,7595000.0,68820000.0,76415000.0
29167,96553000.0,12331000.0,108884000.0
29169,21798000.0,2949000.0,24747000.0
29171,85113000.0,42531000.0,127644000.0
29173,15794000.0,92410000.0,108204000.0
29175,30115000.0,67601000.0,97716000.0
29177,19454000.0,98395000.0,117849000.0
29179,4240000.0,467000.0,4707000.0
29181,24092000.0,13069000.0,37161000.0
29183,13132000.0,94844000.0,107976000.0
29185,32813000.0,27152000.0,59965000.0
29186,9717000.0,42388000.0,52105000.0
29187,8480000.0,9809000.0,18289000.0
29189,890000.0,27140000.0,28030000.0
29195,102819000.0,296704000.0,399523000.0
29197,31499000.0,24790000.0,56289000.0
29199,124921000.0,76048000.0,200969000.0
29201,55546000.0,169869000.0,225415000.0
29203,13501000.0,710000.0,14211000.0
29205,69362000.0,128729000.0,198091000.0
29207,54135000.0,315349000.0,369484000.0
29209,42747000.0,3031000.0,45778000.0
29211,142322000.0,41264000.0,183586000.0
29213,22263000.0,1172000.0,23435000.0
29215,60567000.0,9838000.0,70405000.0
29217,166809000.0,92113000.0,258922000.0
29219,4308000.0,42949000.0,47257000.0
29221,4949000.0,1494000.0,6443000.0
29223,7359000.0,2709000.0,10068000.0
29225,57364000.0,8215000.0,65579000.0
29227,14795000.0,33615000.0,48410000.0
29229,47828000.0,5196000.0,53024000.0
30001,105545000.0,30019000.0,135564000.0
30003,70229000.0,60638000.0,130867000.0
30005,53016000.0,54460000.0,107476000.0
30007,21601000.0,30440000.0,52041000.0
30009,45051000.0,31815000.0,76866000.0
30011,57382000.0,15345000.0,72727000.0
30013,86175000.0,55302000.0,141477000.0
30015,39813000.0,174003000.0,213816000.0
30017,67136000.0,17504000.0,84640000.0
30019,6535000.0,97409000.0,103944000.0
30021,23734000.0,73886000.0,97620000.0
30023,4392000.0,898000.0,5290000.0
30025,29315000.0,20115000.0,49430000.0
30027,90924000.0,69188000.0,160112000.0
30029,11884000.0,46580000.0,58464000.0
30031,53309000.0,109772000.0,163081000.0
30033,50954000.0,27708000.0,78662000.0
30035,58547000.0,58048000.0,116595000.0
30037,18683000.0,14161000.0,32844000.0
30039,16339000.0,2645000.0,18984000.0
30041,29274000.0,159760000.0,189034000.0
30043,22938000.0,3901000.0,26839000.0
30045,73506000.0,29335000.0,102841000.0
30047,30298000.0,38669000.0,68967000.0
30049,36379000.0,19830000.0,56209000.0
30051,17915000.0,84238000.0,102153000.0
30053,3316000.0,2056000.0,5372000.0
30055,22653000.0,86340000.0,108993000.0
30057,62436000.0,20344000.0,82780000.0
30059,37311000.0,6839000.0,44150000.0
30061,322000.0,400000.0,722000.0
30063,9001000.0,5695000.0,14696000.0
30065,30591000.0,12148000.0,42739000.0
30067,31207000.0,12483000.0,43690000.0
30069,22347000.0,7337000.0,29684000.0
30071,59592000.0,32839000.0,92431000.0
30073,40623000.0,70697000.0,111320000.0
30075,62837000.0,9470000.0,72307000.0
30077,32543000.0,6105000.0,38648000.0
30079,24212000.0,8009000.0,32221000.0
30081,23087000.0,17793000.0,40880000.0
30083,42213000.0,76822000.0,119035000.0
30085,16154000.0,133626000.0,149780000.0
30087,51150000.0,24693000.0,75843000.0
30089,9925000.0,4479000.0,14404000.0
30091,10973000.0,183014000.0,193987000.0
30093,3656000.0,1313000.0,4969000.0
30095,39184000.0,21382000.0,60566000.0
30097,32389000.0,4851000.0,37240000.0
30099,51386000.0,88401000.0,139787000.0
30101,20096000.0,98653000.0,118749000.0
30103,18602000.0,35685000.0,54287000.0
30105,54977000.0,100912000.0,155889000.0
30107,32379000.0,11218000.0,43597000.0
30109,10911000.0,17562000.0,28473000.0
30111,84128000.0,56618000.0,140746000.0
31001,233949000.0,290211000.0,524160000.0
31003,403231000.0,369607000.0,772838000.0
31005,30265000.0,9074000.0,39339000.0
31007,82975000.0,23993000.0,106968000.0
31009,31600000.0,2591000.0,34191000.0
31011,389688000.0,285075000.0,674763000.0
31013,74090000.0,165028000.0,239118000.0
31015,53676000.0,27729000.0,81405000.0
31017,277224000.0,50433000.0,327657000.0
31019,178498000.0,348554000.0,527052000.0
31021,134734000.0,165655000.0,300389000.0
31023,377129000.0,257401000.0,634530000.0
31025,8738000.0,191375000.0,200113000.0
31027,302694000.0,307503000.0,610197000.0
31029,405957000.0,179801000.0,585758000.0
31031,213092000.0,57847000.0,270939000.0
31033,130127000.0,62457000.0,192584000.0
31035,257396000.0,324180000.0,581576000.0
31037,279745000.0,151662000.0,431407000.0
31039,1346976000.0,236936000.0,1583912000.0
31041,587720000.0,406159000.0,993879000.0
31043,14911000.0,119656000.0,134567000.0
31045,60190000.0,18022000.0,78212000.0
31047,643769000.0,362528000.0,1006297000.0
31049,41119000.0,32444000.0,73563000.0
31051,200915000.0,140007000.0,340922000.0
31053,187304000.0,272319000.0,459623000.0
31055,1184000.0,57426000.0,58610000.0
31057,78178000.0,71693000.0,149871000.0
31059,120758000.0,345881000.0,466639000.0
31061,24201000.0,115020000.0,139221000.0
31063,79835000.0,100854000.0,180689000.0
31065,76818000.0,134433000.0,211251000.0
31067,112218000.0,276147000.0,388365000.0
31069,81246000.0,44115000.0,125361000.0
31071,102383000.0,13747000.0,116130000.0
31073,55983000.0,107454000.0,163437000.0
31075,39438000.0,378000.0,39816000.0
31077,138319000.0,62887000.0,201206000.0
31079,155033000.0,240881000.0,395914000.0
31081,93769000.0,339645000.0,433414000.0
31083,75191000.0,111900000.0,187091000.0
31085,124772000.0,54086000.0,178858000.0
31087,23710000.0,33304000.0,57014000.0
31089,242884000.0,405545000.0,648429000.0
31091,19740000.0,813000.0,20553000.0
31093,195236000.0,111340000.0,306576000.0
31095,121781000.0,173862000.0,295643000.0
31097,48468000.0,36806000.0,85274000.0
31099,296577000.0,306116000.0,602693000.0
31101,73892000.0,94500000.0,168392000.0
31103,45197000.0,31181000.0,76378000.0
31105,12394000.0,36631000.0,49025000.0
31107,308825000.0,160837000.0,469662000.0
31109,61489000.0,202777000.0,264266000.0
31111,690461000.0,321131000.0,1011592000.0
31113,22973000.0,10504000.0,33477000.0
31115,24550000.0,8176000.0,32726000.0
31117,42327000.0,2045000.0,44372000.0
31119,216677000.0,216104000.0,432781000.0
31121,134003000.0,149746000.0,283749000.0
31123,285038000.0,113207000.0,398245000.0
31125,52939000.0,63940000.0,116879000.0
31127,7050000.0,161832000.0,168882000.0
31129,39271000.0,171533000.0,210804000.0
31131,28855000.0,195980000.0,224835000.0
31133,13829000.0,64135000.0,77964000.0
31135,46403000.0,169081000.0,215484000.0
31137,592197000.0,259214000.0,851411000.0
31139,133792000.0,167609000.0,301401000.0
31141,713064000.0,329147000.0,1042211000.0
31143,172502000.0,183554000.0,356056000.0
31145,112683000.0,69113000.0,181796000.0
31147,36882000.0,195141000.0,232023000.0
31149,83712000.0,50032000.0,133744000.0
31151,55281000.0,192359000.0,247640000.0
31153,1666000.0,41604000.0,43270000.0
31155,184203000.0,330729000.0,514932000.0
31157,218450000.0,138927000.0,357377000.0
31159,137748000.0,251081000.0,388829000.0
31161,89815000.0,75297000.0,165112000.0
31163,35079000.0,99522000.0,134601000.0
31165,149890000.0,17989000.0,167879000.0
31167,100860000.0,122622000.0,223482000.0
31169,84722000.0,251926000.0,336648000.0
31171,31551000.0,2408000.0,33959000.0
31173,92236000.0,97986000.0,190222000.0
31175,107711000.0,93223000.0,200934000.0
31177,53611000.0,129122000.0,182733000.0
31179,128945000.0,186863000.0,315808000.0
31181,258457000.0,150754000.0,409211000.0
31183,309284000.0,49581000.0,358865000.0
31185,159477000.0,346244000.0,505721000.0
32001,102354000.0,21635000.0,123989000.0
32003,3265000.0,5167000.0,8432000.0
32005,15940000.0,6614000.0,22554000.0
32007,80427000.0,8739000.0,89166000.0
32009,0.0,13724000.0,13724000.0
32011,18460000.0,28792000.0,47252000.0
32013,41961000.0,103396000.0,145357000.0
32015,11468000.0,36205000.0,47673000.0
32017,7608000.0,18801000.0,26409000.0
32019,105129000.0,117790000.0,222919000.0
32021,562000.0,3185000.0,3747000.0
32027,32482000.0,33091000.0,65573000.0
32029,130000.0,0.0,130000.0
32031,10466000.0,8960000.0,19426000.0
32033,19504000.0,19103000.0,38607000.0
33001,3282000.0,5382000.0,8664000.0
33003,2159000.0,4218000.0,6377000.0
33005,11531000.0,10864000.0,22395000.0
33007,15450000.0,6980000.0,22430000.0
33009,24159000.0,8584000.0,32743000.0
33011,9474000.0,20137000.0,29611000.0
33013,12153000.0,54033000.0,66186000.0
33015,6913000.0,15308000.0,22221000.0
33017,6401000.0,9287000.0,15688000.0
33019,13438000.0,9552000.0,22990000.0
34001,3817000.0,146042000.0,149859000.0
34003,290000.0,10320000.0,10610000.0
34005,5449000.0,129776000.0,135225000.0
34007,279000.0,33903000.0,34182000.0
34009,3124000.0,14517000.0,17641000.0
34011,3892000.0,301111000.0,305003000.0
34013,81000.0,4087000.0,4168000.0
34015,6006000.0,130578000.0,136584000.0
34019,16400000.0,98793000.0,115193000.0
34021,5039000.0,22719000.0,27758000.0
34023,2561000.0,39052000.0,41613000.0
34025,20988000.0,98544000.0,119532000.0
34027,3663000.0,30264000.0,33927000.0
34029,8991000.0,21914000.0,30905000.0
34031,275000.0,4408000.0,4683000.0
34033,16759000.0,121321000.0,138080000.0
34035,3747000.0,19492000.0,23239000.0
34037,9876000.0,21089000.0,30965000.0
34041,23437000.0,104822000.0,128259000.0
35001,5570000.0,10516000.0,16086000.0
35003,16970000.0,188000.0,17158000.0
35005,363758000.0,82855000.0,446613000.0
35006,7727000.0,955000.0,8682000.0
35007,57223000.0,1304000.0,58527000.0
35009,468042000.0,54407000.0,522449000.0
35011,13103000.0,6253000.0,19356000.0
35013,92973000.0,227640000.0,320613000.0
35015,50338000.0,53937000.0,104275000.0
35017,14333000.0,1269000.0,15602000.0
35019,14196000.0,307000.0,14503000.0
35021,14571000.0,125000.0,14696000.0
35023,10719000.0,21238000.0,31957000.0
35025,212499000.0,46824000.0,259323000.0
35027,16168000.0,690000.0,16858000.0
35029,71332000.0,97220000.0,168552000.0
35031,0.0,939000.0,939000.0
35033,7326000.0,3392000.0,10718000.0
35035,10335000.0,14331000.0,24666000.0
35037,38749000.0,10299000.0,49048000.0
35039,10735000.0,12360000.0,23095000.0
35041,331016000.0,41442000.0,372458000.0
35043,3676000.0,5561000.0,9237000.0
35045,6498000.0,120763000.0,127261000.0
35047,19034000.0,1687000.0,20721000.0
35049,6338000.0,12151000.0,18489000.0
35051,6773000.0,14566000.0,21339000.0
35053,51606000.0,6323000.0,57929000.0
35055,4248000.0,3484000.0,7732000.0
35057,33350000.0,12269000.0,45619000.0
35059,65088000.0,21341000.0,86429000.0
35061,23973000.0,9290000.0,33263000.0
36001,14011000.0,33908000.0,47919000.0
36003,45443000.0,24346000.0,69789000.0
36007,38262000.0,15850000.0,54112000.0
36009,117252000.0,27519000.0,144771000.0
36011,356700000.0,105227000.0,461927000.0
36013,136285000.0,105736000.0,242021000.0
36015,19909000.0,14544000.0,34453000.0
36017,83524000.0,39469000.0,122993000.0
36019,267260000.0,58539000.0,325799000.0
36021,53175000.0,58056000.0,111231000.0
36023,89853000.0,18281000.0,108134000.0
36025,50336000.0,16418000.0,66754000.0
36027,15672000.0,29405000.0,45077000.0
36029,111409000.0,80609000.0,192018000.0
36031,2191000.0,9577000.0,11768000.0
36033,123771000.0,25270000.0,149041000.0
36035,4241000.0,5151000.0,9392000.0
36037,238620000.0,121078000.0,359698000.0
36039,14949000.0,10091000.0,25040000.0
36041,0.0,238000.0,238000.0
36043,75892000.0,17199000.0,93091000.0
36045,163604000.0,75329000.0,238933000.0
36049,153857000.0,24748000.0,178605000.0
36051,202603000.0,85474000.0,288077000.0
36053,110972000.0,79727000.0,190699000.0
36055,9935000.0,91147000.0,101082000.0
36057,99230000.0,26898000.0,126128000.0
36059,6001000.0,2781000.0,8782000.0
36061,5000.0,21000.0,26000.0
36063,69415000.0,87468000.0,156883000.0
36065,121271000.0,68800000.0,190071000.0
36067,197767000.0,73721000.0,271488000.0
36069,196035000.0,97595000.0,293630000.0
36071,22223000.0,73397000.0,95620000.0
36073,21243000.0,212385000.0,233628000.0
36075,38274000.0,30584000.0,68858000.0
36077,29285000.0,33325000.0,62610000.0
36079,228000.0,1294000.0,1522000.0
36083,34249000.0,27630000.0,61879000.0
36085,0.0,79000.0,79000.0
36089,232106000.0,38317000.0,270423000.0
36091,77670000.0,37814000.0,115484000.0
36093,2055000.0,4301000.0,6356000.0
36095,44119000.0,19359000.0,63478000.0
36097,45076000.0,23001000.0,68077000.0
36099,47653000.0,62725000.0,110378000.0
36101,166361000.0,85384000.0,251745000.0
36103,24354000.0,339806000.0,364160000.0
36105,30871000.0,6663000.0,37534000.0
36107,45229000.0,21806000.0,67035000.0
36109,60986000.0,28842000.0,89828000.0
36111,10336000.0,95184000.0,105520000.0
36113,394000.0,2097000.0,2491000.0
36115,231851000.0,31117000.0,262968000.0
36117,113897000.0,267565000.0,381462000.0
36119,6799000.0,4838000.0,11637000.0
36121,337827000.0,83160000.0,420987000.0
36123,86111000.0,66304000.0,152415000.0
37001,34635000.0,11359000.0,45994000.0
37003,294674000.0,11853000.0,306527000.0
37005,11399000.0,42120000.0,53519000.0
37007,472874000.0,18371000.0,491245000.0
37009,7678000.0,65768000.0,73446000.0
37011,490000.0,25379000.0,25869000.0
37013,32306000.0,106660000.0,138966000.0
37015,299195000.0,117711000.0,416906000.0
37017,529522000.0,86454000.0,615976000.0
37019,21460000.0,29591000.0,51051000.0
37021,13185000.0,22341000.0,35526000.0
37023,78952000.0,0.0,78952000.0
37025,44720000.0,22809000.0,67529000.0
37027,34840000.0,21865000.0,56705000.0
37033,19300000.0,16416000.0,35716000.0
37035,62598000.0,31383000.0,93981000.0
37037,322685000.0,16881000.0,339566000.0
37039,15388000.0,3113000.0,18501000.0
37041,15993000.0,70779000.0,86772000.0
37043,1731000.0,1835000.0,3566000.0
37045,191332000.0,23286000.0,214618000.0
37047,160391000.0,61447000.0,221838000.0
37049,40377000.0,52164000.0,92541000.0
37051,117538000.0,28667000.0,146205000.0
37053,107000.0,29465000.0,29572000.0
37055,362000.0,163000.0,525000.0
37057,56970000.0,14484000.0,71454000.0
37059,8166000.0,22457000.0,30623000.0
37061,1863647000.0,140293000.0,2003940000.0
37063,1575000.0,9617000.0,11192000.0
37065,169438000.0,134856000.0,304294000.0
37067,1455000.0,13237000.0,14692000.0
37069,18375000.0,51043000.0,69418000.0
37071,18622000.0,8318000.0,26940000.0
37073,98823000.0,38555000.0,137378000.0
37075,903000.0,216000.0,1119000.0
37077,7221000.0,21079000.0,28300000.0
37079,288642000.0,85975000.0,374617000.0
37081,21863000.0,46301000.0,68164000.0
37083,81003000.0,107765000.0,188768000.0
37085,162199000.0,89274000.0,251473000.0
37087,11322000.0,7342000.0,18664000.0
37089,2548000.0,100843000.0,103391000.0
37091,59161000.0,43220000.0,102381000.0
37093,138422000.0,13008000.0,151430000.0
37097,136109000.0,34967000.0,171076000.0
37099,5266000.0,19629000.0,24895000.0
37101,144195000.0,155800000.0,299995000.0
37103,251893000.0,34364000.0,286257000.0
37105,43721000.0,16343000.0,60064000.0
37107,295534000.0,93924000.0,389458000.0
37109,90229000.0,12050000.0,102279000.0
37111,7718000.0,9710000.0,17428000.0
37113,2670000.0,4011000.0,6681000.0
37117,15229000.0,91943000.0,107172000.0
37119,1714000.0,0.0,1714000.0
37121,1422000.0,2170000.0,3592000.0
37123,215185000.0,15766000.0,230951000.0
37125,211966000.0,26447000.0,238413000.0
37127,62852000.0,121691000.0,184543000.0
37129,241000.0,2334000.0,2575000.0
37131,80909000.0,89122000.0,170031000.0
37133,217159000.0,34333000.0,251492000.0
37135,14901000.0,17548000.0,32449000.0
37137,213000.0,31587000.0,31800000.0
37139,2596000.0,79140000.0,81736000.0
37141,179136000.0,66931000.0,246067000.0
37143,41277000.0,61603000.0,102880000.0
37147,245768000.0,120972000.0,366740000.0
37149,1638000.0,5139000.0,6777000.0
37151,425269000.0,25602000.0,450871000.0
37153,348211000.0,6086000.0,354297000.0
37155,519525000.0,118850000.0,638375000.0
37157,9727000.0,18600000.0,28327000.0
37159,44202000.0,52416000.0,96618000.0
37161,90819000.0,5093000.0,95912000.0
37163,1929925000.0,263927000.0,2193852000.0
37165,173171000.0,18176000.0,191347000.0
37167,49063000.0,42033000.0,91096000.0
37169,40157000.0,12332000.0,52489000.0
37171,291531000.0,45634000.0,337165000.0
37173,834000.0,490000.0,1324000.0
37175,3019000.0,6472000.0,9491000.0
37179,466294000.0,125307000.0,591601000.0
37181,593000.0,12262000.0,12855000.0
37183,9381000.0,52751000.0,62132000.0
37185,33600000.0,14987000.0,48587000.0
37187,689000.0,70565000.0,71254000.0
37191,681134000.0,117126000.0,798260000.0
37193,439941000.0,19478000.0,459419000.0
37195,66348000.0,172402000.0,238750000.0
37197,162873000.0,48274000.0,211147000.0
37199,1046000.0,4345000.0,5391000.0
38001,31826000.0,106939000.0,138765000.0
38003,11795000.0,311219000.0,323014000.0
38005,12578000.0,219800000.0,232378000.0
38009,25493000.0,332874000.0,358367000.0
38011,38422000.0,62985000.0,101407000.0
38013,11647000.0,105009000.0,116656000.0
38015,61278000.0,127006000.0,188284000.0
38017,17169000.0,595527000.0,612696000.0
38021,39516000.0,230169000.0,269685000.0
38023,9626000.0,132211000.0,141837000.0
38025,50850000.0,76705000.0,127555000.0
38027,20292000.0,96564000.0,116856000.0
38029,44593000.0,220584000.0,265177000.0
38031,29280000.0,130506000.0,159786000.0
38033,21796000.0,33748000.0,55544000.0
38035,39953000.0,399874000.0,439827000.0
38037,61855000.0,116562000.0,178417000.0
38039,8686000.0,114519000.0,123205000.0
38041,14030000.0,183878000.0,197908000.0
38043,54653000.0,151240000.0,205893000.0
38045,28432000.0,270203000.0,298635000.0
38047,47628000.0,89031000.0,136659000.0
38049,72738000.0,185835000.0,258573000.0
38051,40469000.0,96698000.0,137167000.0
38053,53726000.0,125894000.0,179620000.0
38055,29842000.0,315624000.0,345466000.0
38057,26587000.0,47302000.0,73889000.0
38059,107537000.0,147827000.0,255364000.0
38061,43539000.0,207233000.0,250772000.0
38063,18629000.0,160858000.0,179487000.0
38065,43594000.0,53435000.0,97029000.0
38067,9781000.0,437430000.0,447211000.0
38069,12905000.0,127407000.0,140312000.0
38071,11837000.0,239466000.0,251303000.0
38073,52976000.0,144548000.0,197524000.0
38075,1214000.0,193045000.0,194259000.0
38077,20276000.0,452414000.0,472690000.0
38079,11445000.0,136255000.0,147700000.0
38081,22978000.0,192924000.0,215902000.0
38083,20730000.0,123281000.0,144011000.0
38085,43605000.0,28810000.0,72415000.0
38087,21586000.0,69905000.0,91491000.0
38089,29399000.0,140585000.0,169984000.0
38091,5903000.0,181938000.0,187841000.0
38093,56369000.0,363371000.0,419740000.0
38095,24223000.0,199783000.0,224006000.0
38097,8733000.0,345608000.0,354341000.0
38099,6914000.0,461855000.0,468769000.0
38101,13651000.0,340035000.0,353686000.0
38103,16880000.0,287326000.0,304206000.0
38105,18271000.0,248681000.0,266952000.0
39001,18791000.0,39169000.0,57960000.0
39003,100184000.0,140665000.0,240849000.0
39005,120712000.0,76971000.0,197683000.0
39007,26358000.0,54900000.0,81258000.0
39009,6565000.0,8252000.0,14817000.0
39011,136984000.0,183426000.0,320410000.0
39013,20072000.0,6805000.0,26877000.0
39015,9797000.0,71181000.0,80978000.0
39017,15421000.0,49622000.0,65043000.0
39019,28914000.0,24201000.0,53115000.0
39021,39607000.0,188399000.0,228006000.0
39023,54786000.0,140906000.0,195692000.0
39025,4709000.0,45928000.0,50637000.0
39027,20290000.0,189671000.0,209961000.0
39029,107765000.0,64765000.0,172530000.0
39031,77513000.0,46400000.0,123913000.0
39033,125257000.0,175008000.0,300265000.0
39035,246000.0,9015000.0,9261000.0
39037,902425000.0,291078000.0,1193503000.0
39039,103882000.0,132856000.0,236738000.0
39041,16064000.0,117247000.0,133311000.0
39043,8541000.0,195959000.0,204500000.0
39045,29878000.0,130491000.0,160369000.0
39047,29736000.0,162911000.0,192647000.0
39049,15974000.0,55702000.0,71676000.0
39051,64520000.0,211699000.0,276219000.0
39053,12586000.0,10277000.0,22863000.0
39055,17470000.0,21426000.0,38896000.0
39057,16238000.0,127780000.0,144018000.0
39059,24563000.0,11748000.0,36311000.0
39061,11789000.0,19839000.0,31628000.0
39063,44155000.0,198082000.0,242237000.0
39065,202064000.0,206309000.0,408373000.0
39067,24483000.0,12546000.0,37029000.0
39069,31157000.0,214315000.0,245472000.0
39071,69937000.0,124600000.0,194537000.0
39073,2167000.0,6190000.0,8357000.0
39075,244853000.0,46562000.0,291415000.0
39077,95115000.0,200322000.0,295437000.0
39079,9764000.0,7848000.0,17612000.0
39081,3953000.0,5845000.0,9798000.0
39083,147964000.0,93284000.0,241248000.0
39085,457000.0,97273000.0,97730000.0
39087,2057000.0,3428000.0,5485000.0
39089,280168000.0,109102000.0,389270000.0
39091,48402000.0,149415000.0,197817000.0
39093,14150000.0,156832000.0,170982000.0
39095,4720000.0,72847000.0,77567000.0
39097,50265000.0,183586000.0,233851000.0
39099,53582000.0,32969000.0,86551000.0
39101,61059000.0,160140000.0,221199000.0
39103,15670000.0,77120000.0,92790000.0
39105,3373000.0,8263000.0,11636000.0
39107,866629000.0,219635000.0,1086264000.0
39109,14022000.0,128381000.0,142403000.0
39111,13126000.0,6406000.0,19532000.0
39113,14264000.0,103241000.0,117505000.0
39115,9355000.0,10773000.0,20128000.0
39117,26289000.0,94472000.0,120761000.0
39119,75333000.0,45973000.0,121306000.0
39121,9963000.0,4573000.0,14536000.0
39123,6990000.0,79877000.0,86867000.0
